source,row_type,scenario,phase,category,miss_reason,classification,grid_axis,collection_required,expected,bucket_tokens,decode_batch,bucket_min,bucket_max,decode_batch_min,decode_batch_max,unique_points,count,collection_note,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,17,17,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,18,18,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,19,19,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,20,20,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,21,21,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,22,22,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,23,23,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,24,24,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,25,25,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,26,26,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,27,27,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,28,28,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,29,29,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,30,30,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,31,31,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,32,32,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,33,33,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,34,34,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,35,35,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,37,37,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,38,38,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,39,39,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,40,40,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,41,41,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,42,42,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,43,43,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,44,44,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,45,45,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,46,46,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,47,47,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,48,48,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,49,49,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,50,50,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,decode,other_cuda,interpolation_gap,in_scope_grid_gap,rectangular_grid_density,true,true,51,51,8,52,8,52,,1,existing diagonal/window points do not bracket this 2D query,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,126,63,8000,32000,0,8,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,2017,63,8000,32000,0,8,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,bucket_below_range,expected_ramp_or_tail_fallback,low_ramp_below_grid,false,true,3970,63,8000,32000,0,8,,1,low-batch or partial-prefill ramp/tail query; keep fallback unless it becomes a gate target,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,2,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,3,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,4,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,5,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,6,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,7,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,8,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,9,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,10,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,11,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,12,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,13,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,14,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,15,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,16,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,17,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,18,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,19,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,20,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,21,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,22,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,23,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
phase437_serving_state_precheck,workpoint_scatter,K2.5-tp4ep8dp2-8k2k,mixed_prefill,collective_other,decode_batch_above_range,in_scope_grid_gap,decode_batch_high,true,true,8000,24,8000,32000,0,8,,1,collect higher decode_batch grid points for this phase/category,false,false,false,false,false,true,No-Go
